author_id,name,institution,publications,orcid,degree
https://openalex.org/A5100405432,Fei Chen,University of Southern California,1,https://orcid.org/0000-0003-2413-214X,81
https://openalex.org/A5010313476,Noah L. Tsao,University of Pennsylvania,1,https://orcid.org/0000-0002-5743-0795,81
https://openalex.org/A5013176551,Sridharan Raghavan,VA Eastern Colorado Health Care System,1,https://orcid.org/0000-0003-0643-4873,81
https://openalex.org/A5010690225,Satoshi Koyama,RIKEN Center for Integrative Medical Sciences,1,https://orcid.org/0000-0002-9286-0360,81
https://openalex.org/A5037067745,Bryan R. Gorman,VA Boston Healthcare System,1,https://orcid.org/0000-0002-4239-4672,81
https://openalex.org/A5007930206,Marijana Vujković,Philadelphia VA Medical Center,2,https://orcid.org/0000-0003-4924-5714,144
https://openalex.org/A5044024960,Derek Klarin,VA Palo Alto Health Care System,2,https://orcid.org/0000-0002-4636-5780,144
https://openalex.org/A5079135645,Michael G. Levin,Philadelphia VA Medical Center,1,https://orcid.org/0000-0002-9937-9932,81
https://openalex.org/A5002455648,Nasa Sinnott-Armstrong,Stanford University,1,https://orcid.org/0000-0003-4490-0601,81
https://openalex.org/A5029267040,Genevieve L. Wojcik,Johns Hopkins University,1,https://orcid.org/0000-0001-7206-8088,81
https://openalex.org/A5057277942,Mary E. Plomondon,,1,https://orcid.org/0000-0002-8616-4916,81
https://openalex.org/A5036158005,Thomas M. Maddox,BJC HealthCare,1,https://orcid.org/0000-0003-1426-9433,81
https://openalex.org/A5013111476,Stephen W. Waldo,,1,https://orcid.org/0000-0003-0678-4873,81
https://openalex.org/A5012759454,Alexander G. Bick,Vanderbilt University Medical Center,2,https://orcid.org/0000-0001-5824-9595,98
https://openalex.org/A5057965099,Saiju Pyarajan,VA Boston Healthcare System,2,https://orcid.org/0000-0002-9047-3762,144
https://openalex.org/A5031988329,Jie Huang,VA Boston Healthcare System,2,https://orcid.org/0000-0002-9036-4304,144
https://openalex.org/A5002073170,Rebecca J. Song,VA Boston Healthcare System,1,https://orcid.org/0000-0001-8431-1698,81
https://openalex.org/A5083865377,Yuk‐Lam Ho,VA Boston Healthcare System,1,https://orcid.org/0000-0003-3305-3830,81
https://openalex.org/A5021265846,Steven Buyske,"Rutgers, The State University of New Jersey",1,https://orcid.org/0000-0001-8539-5416,81
https://openalex.org/A5003856334,Charles Kooperberg,Fred Hutch Cancer Center,1,https://orcid.org/0000-0002-7986-8560,81
https://openalex.org/A5016233543,Ruth J. F. Loos,Icahn School of Medicine at Mount Sinai,1,https://orcid.org/0000-0002-8532-5087,81
https://openalex.org/A5075343690,Ron Do,Icahn School of Medicine at Mount Sinai,1,https://orcid.org/0000-0002-3144-3627,81
https://openalex.org/A5026133902,Marie Verbanck,Icahn School of Medicine at Mount Sinai,1,https://orcid.org/0000-0002-1669-572X,81
https://openalex.org/A5044953798,Kumardeep Chaudhary,Icahn School of Medicine at Mount Sinai,1,https://orcid.org/0000-0002-4117-6403,81
https://openalex.org/A5062296084,Kari E. North,University of North Carolina at Chapel Hill,1,https://orcid.org/0000-0002-8903-0366,81
https://openalex.org/A5043242150,Christy L. Avery,University of North Carolina at Chapel Hill,1,https://orcid.org/0000-0002-1044-8162,81
https://openalex.org/A5049372370,Mariaelisa Graff,University of North Carolina at Chapel Hill,1,https://orcid.org/0000-0001-6380-1735,81
https://openalex.org/A5063459619,Christopher A. Haiman,University of Southern California,1,https://orcid.org/0000-0002-0097-9971,81
https://openalex.org/A5053074659,Loı̈c Le Marchand,Cancer Center of Hawaii,1,https://orcid.org/0000-0001-5013-980X,81
https://openalex.org/A5016405051,Lynne R. Wilkens,Cancer Center of Hawaii,1,https://orcid.org/0000-0001-8408-4536,81
https://openalex.org/A5033284534,Hampton L. Leonard,National Institute on Aging,1,https://orcid.org/0000-0003-2390-8110,81
https://openalex.org/A5015779906,Botong Shen,National Institute on Aging,1,,81
https://openalex.org/A5114012012,Leslie A. Lange,The Medical Center of Aurora,1,,81
https://openalex.org/A5038532083,Ayush Giri,Vanderbilt University Medical Center,2,https://orcid.org/0000-0002-7786-4670,144
https://openalex.org/A5084430489,Ozan Dikilitas,Mayo Clinic in Arizona,1,https://orcid.org/0000-0002-9906-8608,81
https://openalex.org/A5065025844,Iftikhar J. Kullo,Mayo Clinic in Arizona,1,https://orcid.org/0000-0002-6524-3471,81
https://openalex.org/A5051171682,Ian B. Stanaway,University of Washington,1,https://orcid.org/0000-0002-0783-0918,81
https://openalex.org/A5059340927,Gail P. Jarvik,University of Washington Medical Center,1,https://orcid.org/0000-0002-6710-8708,81
https://openalex.org/A5060959179,Scott J. Hebbring,Marshfield Clinic,1,https://orcid.org/0000-0003-2369-153X,81
https://openalex.org/A5028242793,Bahram Namjou,Cincinnati Children's Hospital Medical Center,1,https://orcid.org/0000-0003-4452-7878,81
https://openalex.org/A5014962817,Kenneth M. Kaufman,Cincinnati Children's Hospital Medical Center,1,https://orcid.org/0000-0001-8195-1876,81
https://openalex.org/A5101958431,Kaoru Ito,RIKEN Center for Integrative Medical Sciences,1,https://orcid.org/0000-0003-1843-773X,81
https://openalex.org/A5061198146,Kazuyoshi Ishigaki,RIKEN Center for Integrative Medical Sciences,1,https://orcid.org/0000-0003-2881-0657,81
https://openalex.org/A5109577057,Shefali S. Verma,University of Pennsylvania,1,,81
https://openalex.org/A5081769614,Marylyn D. Ritchie,University of Pennsylvania,1,https://orcid.org/0000-0002-1208-1720,81
https://openalex.org/A5054332868,Rachel L. Kember,Philadelphia VA Medical Center,2,https://orcid.org/0000-0001-8820-2659,144
https://openalex.org/A5032100711,Aris Baras,Regeneron (United States),3,https://orcid.org/0000-0002-6830-3396,192
https://openalex.org/A5044686683,Luca A. Lotta,Regeneron (United States),2,https://orcid.org/0000-0002-2619-5956,144
https://openalex.org/A5043655881,Sekar Kathiresan,Broad Institute,1,https://orcid.org/0000-0002-6724-032X,81
https://openalex.org/A5058776349,Elizabeth R. Hauser,Durham VA Health Care System,1,https://orcid.org/0000-0003-0367-9189,81
https://openalex.org/A5102974472,Donald R. Miller,VA New England Healthcare System,2,https://orcid.org/0000-0002-7881-8801,144
https://openalex.org/A5101587336,Jennifer S. Lee,VA Palo Alto Health Care System,1,https://orcid.org/0000-0003-1324-6846,81
https://openalex.org/A5027044353,Danish Saleheen,Philadelphia VA Medical Center,2,https://orcid.org/0000-0001-6193-020X,144
https://openalex.org/A5007571294,Peter D. Reaven,Phoenix VA Health Care System,2,https://orcid.org/0000-0001-8923-6690,144
https://openalex.org/A5048579153,Kelly Cho,Brigham and Women's Hospital,2,https://orcid.org/0000-0003-1727-7076,144
https://openalex.org/A5012460833,J. Michael Gaziano,Brigham and Women's Hospital,2,https://orcid.org/0000-0002-5384-9767,144
https://openalex.org/A5047884631,Pradeep Natarajan,Broad Institute,2,https://orcid.org/0000-0001-8402-7435,98
https://openalex.org/A5033617328,Benjamin F. Voight,Philadelphia VA Medical Center,2,https://orcid.org/0000-0002-6205-9994,144
https://openalex.org/A5067149045,Daniel J. Rader,University of Pennsylvania,2,https://orcid.org/0000-0002-9245-9876,144
https://openalex.org/A5038073374,Kyong‐Mi Chang,University of Pennsylvania,2,https://orcid.org/0000-0001-6811-9364,144
https://openalex.org/A5048214696,Julie A. Lynch,VA Salt Lake City Healthcare System,2,https://orcid.org/0000-0003-0108-2127,144
https://openalex.org/A5000776451,Peter W.F. Wilson,Atlanta Medical Center,2,https://orcid.org/0000-0002-5653-7056,144
https://openalex.org/A5017210235,Hua Tang,Stanford University,2,https://orcid.org/0000-0002-0177-8864,104
https://openalex.org/A5039284931,Yan V. Sun,Atlanta VA Health Care System,2,https://orcid.org/0000-0002-2838-1824,144
https://openalex.org/A5058198453,Philip S. Tsao,Stanford University,2,https://orcid.org/0000-0001-7274-9318,144
https://openalex.org/A5084614356,Christopher J. O’Donnell,Brigham and Women's Hospital,2,,144
https://openalex.org/A5008652100,Themistocles L. Assimes,Cardiovascular Institute of the South,2,https://orcid.org/0000-0003-2349-0009,144
https://openalex.org/A5005590626,Kyle Swanson,Stanford University,1,https://orcid.org/0000-0002-7385-7844,4
https://openalex.org/A5089194015,Eric Q. Wu,Stanford University,2,https://orcid.org/0000-0001-8379-3373,7
https://openalex.org/A5004901217,Angela Zhang,Stanford University,1,https://orcid.org/0000-0002-4953-982X,4
https://openalex.org/A5007420876,Ash A. Alizadeh,Stanford University,1,https://orcid.org/0000-0002-5153-5625,4
https://openalex.org/A5030446110,Yao‐Chun Hsu,E-Da Hospital,1,https://orcid.org/0000-0001-8984-5103,2
https://openalex.org/A5009193858,Daniel Q. Huang,National University Health System,1,https://orcid.org/0000-0002-5165-5061,2
https://openalex.org/A5038740509,Mindie H. Nguyen,Stanford University,3,https://orcid.org/0000-0002-6275-4989,16
https://openalex.org/A5039508068,Ieva Rauluševičiūtė,University of Oslo,1,https://orcid.org/0000-0001-9253-8825,19
https://openalex.org/A5039324985,Rafael Riudavets Puig,University of Oslo,1,https://orcid.org/0000-0002-2855-9952,19
https://openalex.org/A5043068102,Romain Blanc‐Mathieu,Centre National de la Recherche Scientifique,1,https://orcid.org/0000-0002-9485-6330,19
https://openalex.org/A5072613924,Jaime A. Castro-Mondragón,University of Oslo,1,https://orcid.org/0000-0003-4069-357X,19
https://openalex.org/A5058254828,Katalin Ferenc,University of Oslo,1,https://orcid.org/0000-0002-3006-4297,19
https://openalex.org/A5103163072,Vipin Kumar,University of Oslo,1,https://orcid.org/0000-0003-2533-9089,19
https://openalex.org/A5091754626,Roza Berhanu Lemma,University of Oslo,1,https://orcid.org/0000-0003-1069-8011,19
https://openalex.org/A5060420241,Jérémy Lucas,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,1,https://orcid.org/0000-0002-2252-4732,19
https://openalex.org/A5024452570,Jeanne Chèneby,University of Oslo,1,,19
https://openalex.org/A5045920121,Damir Baranašić,Hammersmith Hospital,1,https://orcid.org/0000-0001-5948-0932,19
https://openalex.org/A5050509301,Aziz Khan,Stanford University,1,https://orcid.org/0000-0002-6459-6224,19
https://openalex.org/A5065435409,Oriol Fornés,British Columbia Children's Hospital,1,https://orcid.org/0000-0002-5969-3054,19
https://openalex.org/A5014990782,Sveinung Gundersen,University of Oslo,1,https://orcid.org/0000-0001-9888-7954,19
https://openalex.org/A5080377376,Morten Johansen,University of Oslo,1,,19
https://openalex.org/A5083493986,Eivind Hovig,University of Oslo,1,https://orcid.org/0000-0002-9103-1077,19
https://openalex.org/A5052661284,Boris Lenhard,Hammersmith Hospital,1,https://orcid.org/0000-0002-1114-1509,19
https://openalex.org/A5026910430,Albin Sandelin,University of Copenhagen,1,https://orcid.org/0000-0002-7109-7378,19
https://openalex.org/A5026664289,Wyeth W. Wasserman,University of British Columbia,1,https://orcid.org/0000-0001-6098-6412,19
https://openalex.org/A5009046482,François Parcy,Commissariat à l'Énergie Atomique et aux Énergies Alternatives,1,https://orcid.org/0000-0003-2191-500X,19
https://openalex.org/A5087735169,Anthony Mathelier,Oslo University Hospital,1,https://orcid.org/0000-0001-5127-5459,19
https://openalex.org/A5047539009,Julia A. Belk,Stanford University,6,https://orcid.org/0000-0003-4724-6158,88
https://openalex.org/A5011445457,Winnie Yao,Stanford University,1,https://orcid.org/0000-0003-1159-5153,19
https://openalex.org/A5063850198,Nghi Ly,Stanford University,1,,19
https://openalex.org/A5035289183,Katherine A. Freitas,Stanford University,1,https://orcid.org/0000-0001-9480-7320,19
https://openalex.org/A5100782793,Yanting Chen,Memorial Sloan Kettering Cancer Center,1,https://orcid.org/0000-0002-5156-3845,19
https://openalex.org/A5025510640,Quanming Shi,Stanford University,2,https://orcid.org/0000-0003-2109-5048,31
https://openalex.org/A5063583904,Alfredo M. Valencia,Organogenesis (United States),1,https://orcid.org/0000-0003-2432-9890,19
https://openalex.org/A5060786300,Eric Shifrut,Gladstone Institutes,2,https://orcid.org/0000-0001-6827-0128,44
https://openalex.org/A5002344470,Nupura Kale,UCSF Helen Diller Family Comprehensive Cancer Center,2,https://orcid.org/0000-0002-3185-8646,44
https://openalex.org/A5076179710,Kathryn E. Yost,Stanford University,2,https://orcid.org/0000-0001-6807-950X,54
https://openalex.org/A5026169906,Connor V. Duffy,Stanford University,1,https://orcid.org/0000-0002-3974-5654,19
https://openalex.org/A5067791915,Bence Dániel,Stanford University,3,https://orcid.org/0000-0002-2410-8767,44
https://openalex.org/A5053073417,Madeline A. Hwee,Memorial Sloan Kettering Cancer Center,1,,19
https://openalex.org/A5100405267,Zhuang Miao,Stanford University,1,https://orcid.org/0000-0002-6200-2306,19
https://openalex.org/A5058973407,Alan Ashworth,"University of California, San Francisco",2,https://orcid.org/0000-0003-1446-7878,44
https://openalex.org/A5087779758,Crystal L. Mackall,Stanford University,3,https://orcid.org/0000-0003-0359-9023,53
https://openalex.org/A5070915778,Alexander Marson,"University of California, San Francisco",3,https://orcid.org/0000-0002-2734-5776,51
https://openalex.org/A5031288846,Julia Carnevale,Gladstone Institutes,2,https://orcid.org/0000-0001-9410-7148,44
https://openalex.org/A5034032647,Santosha A. Vardhana,Parker Institute for Cancer Immunotherapy,1,https://orcid.org/0000-0002-3100-1298,19
https://openalex.org/A5055604014,Ansuman T. Satpathy,Stanford University,9,https://orcid.org/0000-0002-5167-537X,167
https://openalex.org/A5054927629,Christian Flugel,University of Southern California,1,https://orcid.org/0000-0002-8212-9996,6
https://openalex.org/A5080946473,Giedre Krenciute,St. Jude Children's Research Hospital,2,https://orcid.org/0000-0003-4335-0644,38
https://openalex.org/A5023649972,Gianpietro Dotti,University of North Carolina at Chapel Hill,1,,6
https://openalex.org/A5087281332,Stanley R. Riddell,Fred Hutch Cancer Center,1,https://orcid.org/0000-0002-4688-9920,6
https://openalex.org/A5002084661,Dimitrios L. Wagner,Berlin Institute of Health at Charité - Universitätsmedizin Berlin,1,https://orcid.org/0000-0002-2189-3579,6
https://openalex.org/A5078696390,Mohamed Abou‐El‐Enein,University of Southern California,1,https://orcid.org/0000-0003-2903-9040,6
https://openalex.org/A5047243324,Varun R. Shanker,Stanford University,1,https://orcid.org/0000-0003-4443-9229,8
https://openalex.org/A5069553823,Duo Xu,Stanford University,1,https://orcid.org/0000-0003-0483-8719,8
https://openalex.org/A5085965048,Theodora U. J. Bruun,Stanford University,1,https://orcid.org/0000-0002-7462-2537,8
https://openalex.org/A5005505403,Shaogeng Tang,Stanford University,1,https://orcid.org/0000-0002-3904-492X,8
https://openalex.org/A5067077021,Wesley Wu,Chan Zuckerberg Initiative (United States),1,https://orcid.org/0000-0003-4594-0699,8
https://openalex.org/A5054795106,John E. Pak,Chan Zuckerberg Initiative (United States),1,https://orcid.org/0000-0002-2998-9735,8
https://openalex.org/A5100366518,Song Zhang,Stanford University,1,https://orcid.org/0000-0001-9815-7046,3
https://openalex.org/A5076640237,Angela Zhang,Cardiovascular Institute of the South,1,https://orcid.org/0000-0003-0906-6770,3
https://openalex.org/A5100381484,Lei Xing,Stanford University,1,https://orcid.org/0000-0003-2536-5359,3
https://openalex.org/A5047561254,Joseph C. Wu,,1,https://orcid.org/0000-0002-6068-8041,3
https://openalex.org/A5007821482,Alexander X. Lozano,Stanford University,1,https://orcid.org/0000-0001-8424-291X,19
https://openalex.org/A5070207276,Aadel A. Chaudhuri,Washington University in St. Louis,1,https://orcid.org/0000-0003-3115-3061,19
https://openalex.org/A5042136490,Aishwarya Nene,Yale University,1,https://orcid.org/0000-0002-5160-5080,19
https://openalex.org/A5108314711,Antonietta Bacchiocchi,Yale University,1,,19
https://openalex.org/A5068961940,Noah Earland,Washington University in St. Louis,1,https://orcid.org/0000-0003-0170-407X,19
https://openalex.org/A5018244075,Matthew D. Vesely,Yale University,1,https://orcid.org/0000-0001-9363-945X,19
https://openalex.org/A5051482502,Abul Usmani,Washington University in St. Louis,1,https://orcid.org/0000-0001-5485-7323,19
