year,collaborating_institution,country,work_id
2022,Saint Louis University,US,https://openalex.org/W4308803116
2022,Washington University in St. Louis,US,https://openalex.org/W4308803116
2022,University of Southern California,US,https://openalex.org/W4309822209
2022,"University of Maryland, Baltimore",US,https://openalex.org/W4309822209
2022,University of Utah,US,https://openalex.org/W4309822209
2022,Johns Hopkins University,US,https://openalex.org/W4309822209
2022,"University of Maryland, Baltimore",US,https://openalex.org/W4309822209
2022,Harborview Medical Center,US,https://openalex.org/W4309822209
2022,Washington University Medical Center,US,https://openalex.org/W4309822209
2022,Jewish Hospital,US,https://openalex.org/W4309822209
2022,Jewish Hospital,US,https://openalex.org/W4309822209
2022,Jewish Hospital,US,https://openalex.org/W4309822209
2022,San Antonio Military Medical Center,US,https://openalex.org/W4309822209
2022,Joint Base San Antonio,US,https://openalex.org/W4309822209
2022,Joint Base San Antonio,US,https://openalex.org/W4309822209
2022,Joint Base San Antonio,US,https://openalex.org/W4309822209
2022,Carolinas Medical Center,US,https://openalex.org/W4309822209
2022,Carolinas Medical Center,US,https://openalex.org/W4309822209
2022,Carolinas Medical Center,US,https://openalex.org/W4309822209
2022,Carolinas Medical Center,US,https://openalex.org/W4309822209
2022,Carolinas Medical Center,US,https://openalex.org/W4309822209
2022,Carolinas Medical Center,US,https://openalex.org/W4309822209
2022,Duke Medical Center,US,https://openalex.org/W4309822209
2022,Duke Medical Center,US,https://openalex.org/W4309822209
2022,Duke Medical Center,US,https://openalex.org/W4309822209
2022,Orthopaedic Trauma Association,US,https://openalex.org/W4309822209
2022,Hennepin County Medical Center,US,https://openalex.org/W4309822209
2022,Hennepin County Medical Center,US,https://openalex.org/W4309822209
2022,Methodist Hospital,US,https://openalex.org/W4309822209
2022,Methodist Hospital,US,https://openalex.org/W4309822209
2022,Carolinas Medical Center,US,https://openalex.org/W4309822209
2022,Inova Fairfax Hospital,US,https://openalex.org/W4309822209
2022,Inova Fairfax Hospital,US,https://openalex.org/W4309822209
2022,Inova Fairfax Hospital,US,https://openalex.org/W4309822209
2022,Inova Fairfax Hospital,US,https://openalex.org/W4309822209
2022,Inova Fairfax Hospital,US,https://openalex.org/W4309822209
2022,Inova Fairfax Hospital,US,https://openalex.org/W4309822209
2022,Inova Fairfax Hospital,US,https://openalex.org/W4309822209
2022,Inova Fairfax Hospital,US,https://openalex.org/W4309822209
2022,Inova Fairfax Hospital,US,https://openalex.org/W4309822209
2022,Inova Fairfax Hospital,US,https://openalex.org/W4309822209
2022,Louisiana State University,US,https://openalex.org/W4309822209
2022,Louisiana State University,US,https://openalex.org/W4309822209
2022,Louisiana State University,US,https://openalex.org/W4309822209
2022,Louisiana State University in Shreveport,US,https://openalex.org/W4309822209
2022,The University of Texas Health Science Center at Houston,US,https://openalex.org/W4309822209
2022,The University of Texas Health Science Center at Houston,US,https://openalex.org/W4309822209
2022,MetroHealth,US,https://openalex.org/W4309822209
2022,MetroHealth,US,https://openalex.org/W4309822209
2022,Mission Hospital,US,https://openalex.org/W4309822209
2022,Mission Hospital,US,https://openalex.org/W4309822209
2022,Mission Hospital,US,https://openalex.org/W4309822209
2022,Mission Hospital,US,https://openalex.org/W4309822209
2022,Naval Medical Center Portsmouth,US,https://openalex.org/W4309822209
2022,Naval Medical Center Portsmouth,US,https://openalex.org/W4309822209
2022,The Ohio State University,US,https://openalex.org/W4309822209
2022,The Ohio State University,US,https://openalex.org/W4309822209
2022,Corewell Health Blodgett Hospital,US,https://openalex.org/W4309822209
2022,Spectrum Health,US,https://openalex.org/W4309822209
2022,Penn State Milton S. Hershey Medical Center,US,https://openalex.org/W4309822209
2022,Penn State Milton S. Hershey Medical Center,US,https://openalex.org/W4309822209
2022,"University of Maryland, Baltimore",US,https://openalex.org/W4309822209
2022,"University of Maryland, Baltimore",US,https://openalex.org/W4309822209
2022,"University of Maryland, Baltimore",US,https://openalex.org/W4309822209
2022,"University of Maryland, Baltimore",US,https://openalex.org/W4309822209
2022,"University of Maryland, Baltimore",US,https://openalex.org/W4309822209
2022,"University of Maryland, Baltimore",US,https://openalex.org/W4309822209
2022,"University of Maryland, Baltimore",US,https://openalex.org/W4309822209
2022,Rhode Island Hospital,US,https://openalex.org/W4309822209
2022,Rhode Island Hospital,US,https://openalex.org/W4309822209
2022,Stanford Medicine,US,https://openalex.org/W4309822209
2022,St. Luke's University Health Network,US,https://openalex.org/W4309822209
2022,St. Luke's University Health Network,US,https://openalex.org/W4309822209
2022,St. Luke's University Health Network,US,https://openalex.org/W4309822209
2022,Florida Orthopaedic Institute,US,https://openalex.org/W4309822209
2022,Temple University Hospital,US,https://openalex.org/W4309822209
2022,Temple University Hospital,US,https://openalex.org/W4309822209
2022,Texas Tech University,US,https://openalex.org/W4309822209
2022,Texas Tech University,US,https://openalex.org/W4309822209
2022,University of Mississippi Medical Center,US,https://openalex.org/W4309822209
2022,Dignity Health,US,https://openalex.org/W4309822209
2022,University of Mississippi Medical Center,US,https://openalex.org/W4309822209
2022,University of Oklahoma,US,https://openalex.org/W4309822209
2022,University of Oklahoma,US,https://openalex.org/W4309822209
2022,University of Pittsburgh,US,https://openalex.org/W4309822209
2022,University of Tennessee at Knoxville,US,https://openalex.org/W4309822209
2022,The University of Texas Health Science Center at San Antonio,US,https://openalex.org/W4309822209
2022,The University of Texas Health Science Center at San Antonio,US,https://openalex.org/W4309822209
2022,The University of Texas Health Science Center at San Antonio,US,https://openalex.org/W4309822209
2022,The University of Texas Southwestern Medical Center,US,https://openalex.org/W4309822209
2022,The University of Texas Southwestern Medical Center,US,https://openalex.org/W4309822209
2022,The University of Texas Southwestern Medical Center,US,https://openalex.org/W4309822209
2022,University of Utah,US,https://openalex.org/W4309822209
2022,University of Utah,US,https://openalex.org/W4309822209
2022,University of Utah,US,https://openalex.org/W4309822209
2022,University of Utah,US,https://openalex.org/W4309822209
2022,University of Virginia Medical Center,US,https://openalex.org/W4309822209
2022,University of Virginia Medical Center,US,https://openalex.org/W4309822209
2022,University of Virginia Medical Center,US,https://openalex.org/W4309822209
2022,University of Wisconsin–Madison,US,https://openalex.org/W4309822209
2022,University of Wisconsin–Madison,US,https://openalex.org/W4309822209
2022,University of Wisconsin–Madison,US,https://openalex.org/W4309822209
2022,University of Sheffield,GB,https://openalex.org/W4310334498
2022,St Thomas' Hospital,GB,https://openalex.org/W4310334498
2022,Carolinas Medical Center,US,https://openalex.org/W4310334498
2022,Mayo Clinic,US,https://openalex.org/W4310334498
2022,East Carolina University,US,https://openalex.org/W4313312302
2022,University of North Carolina Hospitals,US,https://openalex.org/W4313312302
2022,East Carolina University,US,https://openalex.org/W4313312302
2022,University of North Carolina Hospitals,US,https://openalex.org/W4313312302
2022,Vidant Medical Center,US,https://openalex.org/W4313312302
2022,East Carolina University,US,https://openalex.org/W4313312302
2022,Carolinas Medical Center,US,https://openalex.org/W4313312302
2022,East Carolina University,US,https://openalex.org/W4313312302
2020,Augusta University,US,https://openalex.org/W2889802535
2020,Northwestern University,US,https://openalex.org/W2889802535
2020,Carolinas Medical Center,US,https://openalex.org/W2889802535
2020,California Pacific Medical Center,US,https://openalex.org/W2889802535
2020,Reproductive Medicine Associates of New Jersey,US,https://openalex.org/W2889802535
2020,Cedars-Sinai Medical Center,US,https://openalex.org/W2889802535
2020,University of Michigan–Ann Arbor,US,https://openalex.org/W2889802535
2020,Duke University,US,https://openalex.org/W2889802535
2020,Saint John's Health Center,US,https://openalex.org/W3003374640
2020,Carolinas Medical Center,US,https://openalex.org/W3003374640
2020,Saint John's Health Center,US,https://openalex.org/W3003374640
2020,Saint John's Health Center,US,https://openalex.org/W3003374640
2020,Saint John's Health Center,US,https://openalex.org/W3003374640
2020,Saint John's Health Center,US,https://openalex.org/W3003374640
2020,"University of California, Los Angeles",US,https://openalex.org/W3003374640
2020,Saint John's Health Center,US,https://openalex.org/W3003374640
2020,Carolinas Medical Center,US,https://openalex.org/W3012889226
2020,Carolinas Medical Center,US,https://openalex.org/W3012889226
2020,Carolinas Medical Center,US,https://openalex.org/W3012889226
2020,Carolinas Medical Center,US,https://openalex.org/W3012889226
2020,Carolinas Medical Center,US,https://openalex.org/W3012889226
2020,Carolinas Medical Center,US,https://openalex.org/W3012889226
2020,Cleveland Clinic,US,https://openalex.org/W3013029217
2020,Cancer Research And Biostatistics,US,https://openalex.org/W3013029217
2020,UNM Comprehensive Cancer Center,,https://openalex.org/W3013029217
2020,Cleveland Clinic,US,https://openalex.org/W3013029217
2020,Providence Center,US,https://openalex.org/W3013029217
2020,Seagen (United States),US,https://openalex.org/W3013029217
2020,Moffitt Cancer Center,US,https://openalex.org/W3013029217
2020,Cancer Research And Biostatistics,US,https://openalex.org/W3013029217
2020,Fred Hutch Cancer Center,US,https://openalex.org/W3013029217
2020,Fred Hutch Cancer Center,US,https://openalex.org/W3013029217
2020,Levine Cancer Institute,US,https://openalex.org/W3013029217
2020,Cleveland Clinic,US,https://openalex.org/W3013029217
2020,Carolinas Medical Center,US,https://openalex.org/W3013029217
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3023593475
2020,Carolinas Medical Center,US,https://openalex.org/W3038220385
2020,Carolinas Medical Center,US,https://openalex.org/W3038220385
2020,Carolinas Medical Center,US,https://openalex.org/W3038220385
2020,Carolinas Medical Center,US,https://openalex.org/W3038220385
2020,Carolinas Medical Center,US,https://openalex.org/W3038220385
2020,Carolinas Medical Center,US,https://openalex.org/W3038220385
2020,Carolinas Medical Center,US,https://openalex.org/W3047805768
2020,Carolinas Medical Center,US,https://openalex.org/W3047805768
2020,Carolinas Medical Center,US,https://openalex.org/W3047805768
2020,University of North Carolina at Chapel Hill,US,https://openalex.org/W3047805768
2020,Carolinas Medical Center,US,https://openalex.org/W3047805768
2020,Carolinas Medical Center,US,https://openalex.org/W3047805768
2020,Carolinas Medical Center,US,https://openalex.org/W3047805768
2020,Carolinas Medical Center,US,https://openalex.org/W3080640822
2020,Carolinas Medical Center,US,https://openalex.org/W3080640822
2020,Carolinas Medical Center,US,https://openalex.org/W3080640822
2020,Carolinas Medical Center,US,https://openalex.org/W3080640822
2020,Carolinas Medical Center,US,https://openalex.org/W3080640822
2020,Carolinas Medical Center,US,https://openalex.org/W3080640822
2020,Carolinas Medical Center,US,https://openalex.org/W3086879776
2020,Carolinas Medical Center,US,https://openalex.org/W3086879776
2020,Carolinas Medical Center,US,https://openalex.org/W3086879776
2020,Carolinas Medical Center,US,https://openalex.org/W3086879776
2020,Carolinas Medical Center,US,https://openalex.org/W3086879776
2020,Carolinas Medical Center,US,https://openalex.org/W3086879776
2020,Carolinas Medical Center,US,https://openalex.org/W3086879776
2020,University of Mississippi Medical Center,US,https://openalex.org/W3092185056
2020,Carolinas Medical Center,US,https://openalex.org/W3092185056
2020,Carolinas Medical Center,US,https://openalex.org/W3092185056
2020,Carolinas Medical Center,US,https://openalex.org/W3096508510
